Name,Model,Role,PV,Type,Size,Move,Short,Medium,Long,Overheat,Armor,Structure,Specials,ImageURL,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
Atlas AS7-Dr,AS7-Dr,Juggernaut,55,BM,4,"6""",3,4,3,1,10,8,"C3S,ECM,IF1,LRM1/1/1,MHQ1,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Lyran Alliance, Mercenary","Lyran Commonwealth, Mercenary, Periphery General, Republic of the Sphere","Lyran Commonwealth, Mercenary, Periphery General, Republic of the Sphere","Lyran Commonwealth, Mercenary, Periphery General, Republic of the Sphere","Mercenary, Periphery General"
Atlas AS7-K,AS7-K,Sniper,45,BM,4,"6""",3,3,3,2,10,4,"AMS,CASE,IF1,OVL,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, ComStar, Draconis Combine, Federated Commonwealth, Federated Suns, Free Rasalhague Republic, Free Worlds League, Kell Hounds, Lyran Alliance, Lyran Commonwealth, Mercenary, Wolf's Dragoons, Word of Blake","Capellan Confederation, Clan Nova Cat, ComStar, Draconis Combine, Federated Commonwealth, Federated Suns, Free Rasalhague Republic, Free Worlds League, Kell Hounds, Lyran Alliance, Magistracy of Canopus, Mercenary, Outworlds Alliance, Taurian Concordat, Wolf's Dragoons, Word of Blake","Calderon Protectorate, Capellan Confederation, Clan Nova Cat, ComStar, Draconis Combine, Federated Suns, Free Rasalhague Republic, Free Worlds League, Kell Hounds, Lyran Alliance, Magistracy of Canopus, Mercenary, Outworlds Alliance, Taurian Concordat, Wolf's Dragoons, Word of Blake","Draconis Combine, Mercenary, Periphery General","Draconis Combine, Mercenary, Periphery General","Draconis Combine, Mercenary, Periphery General","Draconis Combine, Mercenary, Periphery General"
Atlas AS7-K2,AS7-K2,Sniper,48,BM,4,"8""",4,4,2,2,10,4,"CASE,ECM,OVL",https://i.ibb.co/8PHW0qS/atlas-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Diamond Shark, Inner Sphere General, Mercenary, Periphery General, Rasalhague Dominion","Clan Sea Fox, ComStar, Inner Sphere General, Mercenary, Periphery General, Rasalhague Dominion","Clan Sea Fox, ComStar, Inner Sphere General, Mercenary, Periphery General, Rasalhague Dominion","Clan Sea Fox, Inner Sphere General, Mercenary, Periphery General, Rasalhague Dominion"
Atlas AS7-K2 (Jedra),AS7-K2 (Jedra),Juggernaut,47,BM,4,"8""",4,5,2,1,10,4,"CASE,SRM1/1",https://i.ibb.co/8PHW0qS/atlas-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Pirates, Unique",Extinct
Atlas AS7-K3,AS7-K3,Sniper,45,BM,4,"8""/6""j",3,3,3,1,10,4,"CASE,ECM,OVL",https://i.ibb.co/8PHW0qS/atlas-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Lyran Commonwealth, Mercenary, Republic of the Sphere","Lyran Commonwealth, Mercenary, Republic of the Sphere","Draconis Combine, Lyran Commonwealth, Mercenary, Republic of the Sphere","Draconis Combine, Lyran Commonwealth, Mercenary, Vesper Marches"
Atlas AS7-K4,AS7-K4,Brawler,47,BM,4,"8""",4,4,2,2,10,4,"CASE,ECM,SRM1/1",https://i.ibb.co/8PHW0qS/atlas-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Free Worlds League (Regulan Fiefs), Lyran Commonwealth","Draconis Combine, Free Worlds League (Regulan Fiefs), Lyran Commonwealth","Draconis Combine, Free Worlds League, Free Worlds League (Regulan Fiefs), Lyran Commonwealth","Draconis Combine, Free Worlds League, Lyran Commonwealth, Vesper Marches"
Atlas AS7-K-DC,AS7-K-DC,Sniper,46,BM,4,"6""",3,3,3,1,10,4,"AMS,CASE,IF1,MHQ1,OVL,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Inner Sphere General,Inner Sphere General,Inner Sphere General,Inner Sphere General,Inner Sphere General,Draconis Combine,Draconis Combine
Atlas AS7-RS,AS7-RS,Juggernaut,48,BM,4,"6""",3,4,1,1,10,8,IF1,https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,"Inner Sphere General, Magistracy of Canopus, Mercenary, Outworlds Alliance, Taurian Concordat","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Pirates","Draconis Combine, Mercenary, Pirates","Mercenary, Pirates"
Atlas AS7-S,AS7-S,Juggernaut,52,BM,4,"6""",5,5,2,0,10,8,"AC2/2/-,IF1,LRM1/1/1,REAR2/2/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns, Kell Hounds, Lyran Alliance, Lyran Commonwealth, Mercenary, St. Ives Compact, Wolf's Dragoons","Federated Commonwealth, Federated Suns, Kell Hounds, Lyran Alliance, Magistracy of Canopus, Mercenary, Outworlds Alliance, Pirates, St. Ives Compact, Taurian Concordat, Wolf's Dragoons","Calderon Protectorate, Federated Suns, Filtvelt Coalition, Kell Hounds, Lyran Alliance, Magistracy of Canopus, Mercenary, Outworlds Alliance, Pirates, Taurian Concordat, Wolf's Dragoons","Federated Suns, Lyran Commonwealth, Mercenary, Periphery General","Federated Suns, Mercenary, Periphery General","Federated Suns, Mercenary, Periphery General","Mercenary, Periphery General"
Atlas AS7-S (Hanssen),AS7-S (Hanssen),Sniper,53,BM,4,"6""",4,5,4,0,10,8,"IF1,LRM1/1/1,REAR1/1/-,TAG",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Unique","Draconis Combine, Unique",Extinct,Extinct,Extinct,Extinct,Extinct
Atlas AS7-S2,AS7-S2,Sniper,51,BM,4,"6""",4,5,4,0,10,5,"CASE,ECM,IF1",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Lyran Alliance",Lyran Alliance,Lyran Alliance,"Lyran Commonwealth, Mercenary, Republic of the Sphere","Lyran Commonwealth, Mercenary, Republic of the Sphere","Kell Hounds, Lyran Commonwealth, Mercenary, Periphery General","Lyran Commonwealth, Mercenary, Periphery General"
Atlas AS7-S3,AS7-S3,Sniper,54,BM,4,"6""",5,5,5,0,10,5,"AMS,CASE,ECM,IF1",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns, Lyran Alliance, Mercenary","Federated Suns, Lyran Alliance, Mercenary","Federated Suns, Lyran Commonwealth, Mercenary, Republic of the Sphere","Federated Suns, Lyran Commonwealth, Mercenary, Republic of the Sphere","Federated Suns, Kell Hounds, Lyran Commonwealth, Mercenary, Periphery General","Federated Suns, Lyran Commonwealth, Mercenary, Periphery General"
Atlas AS7-S3-DC,AS7-S3-DC,Sniper,52,BM,4,"6""",4,5,5,0,10,5,"AMS,CASE,IF1,MHQ1",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns, Lyran Alliance, Mercenary","Federated Suns, Lyran Alliance, Mercenary","Federated Suns, Lyran Commonwealth, Mercenary, Republic of the Sphere","Federated Suns, Lyran Commonwealth, Mercenary, Republic of the Sphere","Federated Suns, Kell Hounds, Lyran Commonwealth, Mercenary, Periphery General","Federated Suns, Lyran Commonwealth, Mercenary, Periphery General"
Atlas AS7-S4,AS7-S4,Sniper,55,BM,4,"6""",4,4,4,1,10,8,"CASEII,ECM,STL",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Kell Hounds, Lyran Commonwealth, Wolf's Dragoons","Kell Hounds, Lyran Commonwealth, Taurian Concordat, Wolf's Dragoons","Kell Hounds, Lyran Commonwealth, Mercenary, Taurian Concordat, Vesper Marches, Wolf's Dragoons"
Atlas AS7-WGS (Samsonov),AS7-WGS (Samsonov),Juggernaut,48,BM,4,"6""",4,4,2,0,10,8,AC2/2/-,https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,"Draconis Combine, Unique",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Atlas AS8-D,AS8-D,Juggernaut,54,BM,4,"6""",5,5,2,1,10,8,"CASE,IF1,TSM",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Mercenary","Federated Suns, Mercenary, Republic of the Sphere","Federated Suns, Mercenary, Republic of the Sphere","Draconis Combine, Federated Suns, Mercenary, Republic of the Sphere","Draconis Combine, Federated Suns, Mercenary"
Atlas AS8-K,AS8-K,Juggernaut,51,BM,4,"6""",5,5,4,0,10,4,"BRA,CASEII,IF0*,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine
Atlas AS8-KE,AS8-KE,Juggernaut,53,BM,4,"6""",4,4,4,0,10,8,"BRA,CASEII,IF0*",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Mercenary","Inner Sphere General, Mercenary"
Atlas AS8-S,AS8-S,Sniper,56,BM,4,"6""",6,6,5,0,10,5,"CASEII,ECM,IF0*,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth, Tamar Pact, Vesper Marches"
Atlas C,C,Juggernaut,55,BM,4,"6""",6,6,2,0,10,8,"IF1,LRM1/1/1,REAR1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,"Clan Burrock, Clan Smoke Jaguar, Clan Steel Viper, Clan Widowmaker, Clan Wolf","Clan Burrock, Clan Fire Mandrill, Clan Goliath Scorpion, Clan Smoke Jaguar, Clan Steel Viper, Clan Wolf","Clan Burrock, Clan Fire Mandrill, Clan Goliath Scorpion, Clan Smoke Jaguar, Clan Steel Viper, Clan Wolf","Clan Burrock, Clan Fire Mandrill, Clan Goliath Scorpion, Draconis Combine, Federated Commonwealth, Federated Suns, IS Clan General, Lyran Alliance, Lyran Commonwealth","Clan Fire Mandrill, Clan Goliath Scorpion, Clan Star Adder, Draconis Combine, Federated Commonwealth, Federated Suns, IS Clan General, Lyran Alliance","Clan Burrock, Clan Fire Mandrill, Clan Goliath Scorpion, Clan Star Adder, Draconis Combine, Escorpión Imperio, Federated Suns, IS Clan General, Lyran Alliance","Escorpión Imperio, Inner Sphere General, IS Clan General","Escorpión Imperio, Inner Sphere General, IS Clan General","Escorpión Imperio, Inner Sphere General, IS Clan General, Scorpion Empire","Clan Hell's Horses, Inner Sphere General, Rasalhague Dominion, Raven Alliance, Scorpion Empire"
Atlas C 2,C 2,Juggernaut,57,BM,4,"6""",6,6,4,2,10,8,"CASE,FLK1/1/-",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,HW Clan General,HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons"
Atlas C 3,C 3,Sniper,62,BM,4,"6""",4,4,4,0,10,8,"ARTAC-1,CASE",https://i.ibb.co/VtHKQ7Q/atlas-rg.png,Unknown,HW Clan General,HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons","Inner Sphere General, IS Clan General, Mercenary, Wolf's Dragoons"
Atlas II AS7-D-H,AS7-D-H,Juggernaut,52,BM,4,"6""",4,4,4,2,10,8,"CASE,FLK1/1/1,IF1",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png,Star League Royal,"HW Clan General, Star League in Exile",HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","Escorpión Imperio, HW Clan General, IS Clan General, Lyran Alliance, Society, Word of Blake","Escorpión Imperio, Lyran Commonwealth, Republic of the Sphere","Escorpión Imperio, Lyran Commonwealth, Republic of the Sphere","Escorpión Imperio, Lyran Commonwealth, Republic of the Sphere, Scorpion Empire","Lyran Commonwealth, Scorpion Empire, Vesper Marches"
Atlas II AS7-D-H (Devlin),AS7-D-H (Devlin),Juggernaut,55,BM,4,"6""",5,5,4,0,10,5,"AECM,AMS,ARM,CASEII,FLK1/1/1,IF1",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unique,"Republic of the Sphere, Unique","Republic of the Sphere, Unique","Republic of the Sphere, Unique","Mercenary, Unique"
Atlas II AS7-D-H (Kerensky),AS7-D-H (Kerensky),Juggernaut,67,BM,4,"6""",7,7,5,1,10,8,"CASE,ECM,FLK1/1/1,IF1,PRB,RCN",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png,Unknown,"Clan Wolf, Unique",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Atlas II AS7-D-H2,AS7-D-H2,Juggernaut,55,BM,4,"6""",5,5,4,1,10,8,"CASE,IF1,LRM1/1/1",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png,Star League Royal,"HW Clan General, Star League in Exile",HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society",Extinct,Extinct,Extinct,Extinct
Atlas II AS7-D-HT,AS7-D-HT,Juggernaut,51,BM,4,"6""",3,4,3,3,10,8,"AC1/1/-,CASE,IF1",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png,"Star League Royal, Unique",Extinct,Extinct,Unique,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Atlas II AS7-DK-H,AS7-DK-H,Brawler,52,BM,4,"8""",5,5,4,3,10,4,"CASEII,IF1",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary","Inner Sphere General, Kell Hounds, Mercenary"
Atlas III AS7-D2,AS7-D2,Juggernaut,62,BM,4,"6""",7,7,4,0,10,8,"AECM,ARM,CASEII,FLK2/2/2",https://i.ibb.co/vHBc333/atlas-iii-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Mercenary, Republic of the Sphere","Draconis Combine, Federated Suns, Mercenary, Republic of the Sphere","Draconis Combine, Federated Suns, Mercenary"
Atlas III AS7-D3,AS7-D3,Juggernaut,58,BM,4,"6""",5,5,3,2,10,8,"AECM,ARM,CASEII,MEL,RHS,SHLD",https://i.ibb.co/vHBc333/atlas-iii-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Federated Suns, Mercenary, Republic of the Sphere","Draconis Combine, Federated Suns, Mercenary"
Behemoth (Stone Rhino)  , ,Sniper,56,BM,4,"6""j",5,5,5,1,10,8,"CASE,OVL",https://i.ibb.co/zZ0Yrzp/behemoth-stone-rhino-rg.png,,,,,,,,,,,
Behemoth (Stone Rhino) 2,2,Juggernaut,52,BM,4,"6""j",5,5,3,3,10,5,"AMS,CASE,REAR2/2/-",https://i.ibb.co/wyxYq0f/behemoth-stone-rhino-pp.png,Unknown,Unknown,Unknown,Unknown,"Clan Goliath Scorpion, Clan Hell's Horses","Clan Goliath Scorpion, Clan Hell's Horses","Clan Goliath Scorpion, Clan Hell's Horses, Escorpión Imperio",Escorpión Imperio,Escorpión Imperio,"Escorpión Imperio, Scorpion Empire",Scorpion Empire
Behemoth (Stone Rhino) 3,3,Sniper,58,BM,4,"6""j",8,6,5,2,10,5,"CASE,OVL,REAR0*/-/-",https://i.ibb.co/wyxYq0f/behemoth-stone-rhino-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Hell's Horses,Clan Hell's Horses,Clan Hell's Horses,Clan Hell's Horses,Clan Hell's Horses
Behemoth (Stone Rhino) 4,4,Juggernaut,45,BM,4,"6""j",4,3,2,4,9,5,"CASE,OVL,IF1",https://i.ibb.co/zZ0Yrzp/behemoth-stone-rhino-rg.png,Unknown,Clan Smoke Jaguar,"Clan Blood Spirit, Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar, Clan Wolf","Clan Diamond Shark, Clan Ghost Bear, Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar, Clan Wolf","HW Clan General, IS Clan General","HW Clan General, IS Clan General","Escorpión Imperio, HW Clan General, IS Clan General, Society",Escorpión Imperio,Escorpión Imperio,"Escorpión Imperio, Scorpion Empire",Scorpion Empire
Behemoth (Stone Rhino) 5,5,Juggernaut,46,BM,4,"8""",4,5,2,1,9,5,"CASE,FLK1/1/1",https://i.ibb.co/zZ0Yrzp/behemoth-stone-rhino-rg.png,Unknown,Clan Smoke Jaguar,"Clan Diamond Shark, Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar, Clan Wolf","Clan Diamond Shark, Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar, Clan Wolf","HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society",Unknown,Unknown,Unknown,Unknown
Behemoth (Stone Rhino) 6,6,Brawler,58,BM,4,"8""/4""j",8,8,0,4,10,5,"ENE,JMPW1",https://i.ibb.co/zZ0Yrzp/behemoth-stone-rhino-rg.png,Unknown,Unknown,"Clan Coyote, Clan Jade Falcon, Clan Smoke Jaguar, Clan Steel Viper",HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society",Unknown,Unknown,Unknown,Unknown
Behemoth (Stone Rhino) 7,7,Sniper,57,BM,4,"6""j",6,6,5,0,10,8,ENE,https://i.ibb.co/zZ0Yrzp/behemoth-stone-rhino-rg.png,Unknown,Unknown,Clan Snow Raven,"Clan Cloud Cobra, Clan Diamond Shark, Clan Hell's Horses, Clan Smoke Jaguar, Clan Snow Raven, Clan Star Adder, Clan Steel Viper","HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society",Raven Alliance,Raven Alliance,Raven Alliance,Raven Alliance
Behemoth (Stone Rhino) 8,8,Sniper,57,BM,4,"6""",5,6,6,0,10,8,CASE,https://i.ibb.co/zZ0Yrzp/behemoth-stone-rhino-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Hell's Horses,Clan Hell's Horses,Clan Hell's Horses
Behemoth BHN-6H,BHN-6H,Juggernaut,45,bm,4,"4""j",4,4,2,0,10,8,AC2/2/-,https://i.ibb.co/zZ0Yrzp/behemoth-stone-rhino-rg.png,Unknown,Unknown,"Unique, Wolf's Dragoons","Unique, Wolf's Dragoons",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Berserker BRZ-A3,BRZ-A3,Juggernaut,49,BM,4,"10""",3,3,1,0,10,4,"AMS,ECM,MEL",https://i.ibb.co/GR5QBf2/berserker-3055u.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Lyran Commonwealth, Mercenary, Solaris 7, Wolf's Dragoons","Federated Commonwealth, Federated Suns, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Mercenary, Solaris 7, Wolf's Dragoons","Federated Suns, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Mercenary, Solaris 7, Wolf's Dragoons","Free Worlds League (Regulan Fiefs), Lyran Commonwealth, Mercenary","Free Worlds League (Regulan Fiefs), Lyran Commonwealth, Mercenary","Free Worlds League, Free Worlds League (Regulan Fiefs), Lyran Commonwealth, Mercenary","Free Worlds League, Lyran Commonwealth, Mercenary"
Berserker BRZ-B3,BRZ-B3,Brawler,51,BM,4,"10""",2,3,3,0,10,4,"AMS,ECM,IF1,LRM1/1/1,MEL",https://i.ibb.co/GR5QBf2/berserker-3055u.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Lyran Alliance, Lyran Commonwealth",Lyran Alliance,Lyran Alliance,Lyran Commonwealth,Lyran Commonwealth,Lyran Commonwealth,Lyran Commonwealth
Berserker BRZ-C3,BRZ-C3,Juggernaut,49,BM,4,"8""",3,3,1,1,10,5,"AMS,C3S,ECM,MEL,MHQ1,TSM",https://i.ibb.co/GR5QBf2/berserker-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Lyran Alliance,Lyran Alliance,"Free Worlds League (Regulan Fiefs), Lyran Commonwealth, Mercenary, Republic of the Sphere","Free Worlds League (Regulan Fiefs), Lyran Commonwealth, Mercenary, Republic of the Sphere","Free Worlds League, Free Worlds League (Regulan Fiefs), Lyran Commonwealth, Mercenary, Republic of the Sphere","Free Worlds League, Lyran Commonwealth, Mercenary"
Berserker BRZ-D4,BRZ-D4,Juggernaut,50,BM,4,"8""j",4,4,0,0,10,5,"AECM,ARM,ENE,IRA,MEL,TSM",https://i.ibb.co/GR5QBf2/berserker-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Lyran Commonwealth,Lyran Commonwealth,"Lyran Commonwealth, Tamar Pact, Vesper Marches"
Crucible  , ,Sniper,50,BM,4,"6""j",6,6,6,0,8,5,CASE,https://i.ibb.co/7vHwZ9z/crucible-rg.png,,,,,,,,,,,
Crucible 2,2,Sniper,56,BM,4,"6""j",6,7,7,2,8,5,"CASE,IF1,OVL",https://i.ibb.co/7vHwZ9z/crucible-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Wolf,"Star League (Clan Wolf), Wolf Empire"
Crucible 3,3,Sniper,45,BM,4,"6""j",5,4,4,2,8,5,"CASEII,FLK3/3/3,OVL",https://i.ibb.co/7vHwZ9z/crucible-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Wolf,"Star League (Clan Wolf), Wolf Empire"
"Daishi (Dire Wolf) ""Prometheus""","""Prometheus""",Juggernaut,55,BM,4,"6""",6,6,4,3,10,5,"CASE,OMNI,OVL",https://i.ibb.co/X37BW2R/daishi-dire-wolf-rg.png,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Lyran Alliance, Lyran Commonwealth, Unique","ComStar, Unique",Unique,"Republic of the Sphere, Unique",Extinct,Extinct,Extinct
"Daishi (Dire Wolf) ""Widowmaker""","""Widowmaker""",Juggernaut,59,BM,4,"6""",7,7,6,3,10,5,"CASE,OMNI",https://i.ibb.co/X37BW2R/daishi-dire-wolf-rg.png,Unknown,Unknown,Unknown,Unknown,"HW Clan General, IS Clan General, Wolf's Dragoons","HW Clan General, Inner Sphere General, IS Clan General, Kell Hounds, Mercenary, Wolf's Dragoons","Escorpión Imperio, HW Clan General, Inner Sphere General, IS Clan General, Kell Hounds, Mercenary, Society, Wolf's Dragoons","Clan Diamond Shark, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Escorpión Imperio, Mercenary, Raven Alliance, Republic of the Sphere, Wolf's Dragoons","Clan Sea Fox, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Escorpión Imperio, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Republic of the Sphere, Scorpion Empire, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Scorpion Empire, Star League (Clan Smoke Jaguar), Star League (Clan Wolf), Wolf's Dragoons"
Daishi (Dire Wolf) (Hohiro),(Hohiro),Sniper,61,BM,4,"6""",8,8,7,0,10,5,"CASE,OMNI",https://i.ibb.co/X37BW2R/daishi-dire-wolf-rg.png,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Unique","Draconis Combine, Unique","Draconis Combine, Unique",Extinct,Extinct,Extinct,Extinct
Daishi (Dire Wolf) A,A,Juggernaut,59,BM,4,"6""",7,8,5,0,10,5,"AMS,CASE,OMNI",https://i.ibb.co/X37BW2R/daishi-dire-wolf-rg.png,Unknown,Unknown,"Clan Smoke Jaguar, Clan Wolf",HW Clan General,"HW Clan General, IS Clan General, Wolf's Dragoons","HW Clan General, Inner Sphere General, IS Clan General, Kell Hounds, Mercenary, Wolf's Dragoons","Escorpión Imperio, HW Clan General, Inner Sphere General, IS Clan General, Kell Hounds, Mercenary, Society, Wolf's Dragoons","Clan Diamond Shark, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Escorpión Imperio, Mercenary, Raven Alliance, Republic of the Sphere, Wolf's Dragoons","Clan Sea Fox, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Escorpión Imperio, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Republic of the Sphere, Scorpion Empire, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Scorpion Empire, Star League (Clan Smoke Jaguar), Star League (Clan Wolf), Wolf's Dragoons"
Daishi (Dire Wolf) B,B,Sniper,51,BM,4,"6""",5,5,4,2,10,5,"CASE,FLK0*/0*/0*,OMNI,OVL",https://i.ibb.co/X37BW2R/daishi-dire-wolf-rg.png,Unknown,Unknown,"Clan Smoke Jaguar, Clan Wolf",HW Clan General,"HW Clan General, IS Clan General, Wolf's Dragoons","HW Clan General, Inner Sphere General, IS Clan General, Kell Hounds, Mercenary, Wolf's Dragoons","Escorpión Imperio, HW Clan General, Inner Sphere General, IS Clan General, Kell Hounds, Mercenary, Society, Wolf's Dragoons","Clan Diamond Shark, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Escorpión Imperio, Mercenary, Raven Alliance, Republic of the Sphere, Wolf's Dragoons","Clan Sea Fox, Clan Wolf, Clan Wolf (in Exile), Draconis Combine, Escorpión Imperio, Republic of the Sphere, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Republic of the Sphere, Scorpion Empire, Wolf's Dragoons","Clan Hell's Horses, Clan Sea Fox, Scorpion Empire, Star League (Clan Smoke Jaguar), Star League (Clan Wolf), Wolf's Dragoons"
